,traffic,hour,is_weekday,delay_impact_index,flights_before_take_off,traffic_lag_5,flight_numbers,traffic_lag_1,traffic_lag_2,traffic_lag_4,traffic_same_period_last_year,traffic_change_from_last_year,traffic_ratio_from_last_year,traffic_lag_3
221,0.0,14.0,1.0,0.78,354.0,20.0,10294.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,1.0986
222,0.0,15.0,1.0,0.83,369.0,11.0,10988.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
223,1.0,15.0,1.0,0.97,391.0,17.0,12378.0,0.0,0.0,0.0,1.6094,-0.9163,0.4307,0.0
224,0.0,16.0,1.0,0.96,390.0,13.0,12754.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
225,2.0,16.0,1.0,0.93,383.0,20.0,11241.0,0.6931,0.0,0.0,1.6094,-0.5108,0.6826,0.0
226,2.0,17.0,1.0,1.05,364.0,21.0,13438.0,0.0,0.6931,0.0,0.0,1.0986,1.0,0.6931
227,0.0,17.0,1.0,0.96,342.0,20.0,11708.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
228,0.0,18.0,1.0,0.89,320.0,17.0,10726.0,1.0986,1.0986,0.0,2.3026,-2.3026,0.0,0.0
229,0.0,18.0,1.0,0.74,328.0,11.0,9933.0,0.0,1.0986,0.0,1.6094,-1.6094,0.0,0.0
230,0.0,19.0,1.0,0.83,332.0,18.0,12697.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
231,1.0,19.0,1.0,0.74,335.0,22.0,10509.0,0.0,0.0,1.0986,1.6094,-0.9163,0.4307,0.6931
232,1.0,20.0,1.0,0.97,310.0,16.0,12987.0,0.0,0.0,0.0,1.6094,-0.9163,0.4307,0.0
233,0.0,20.0,1.0,0.78,275.0,10.0,11194.0,0.6931,0.0,0.0,1.6094,-1.6094,0.0,0.6931
234,0.0,21.0,1.0,0.86,226.0,10.0,12523.0,0.6931,0.6931,0.0,0.6931,-0.6931,0.0,0.0
235,1.0,21.0,1.0,0.49,170.0,13.0,7291.0,0.0,0.6931,0.0,1.0986,-0.4055,0.6309,0.6931
236,0.0,22.0,1.0,0.62,133.0,14.0,8097.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
237,0.0,22.0,1.0,0.29,79.0,6.0,3919.0,0.6931,0.0,0.0,2.0794,-2.0794,0.0,0.0
238,0.0,23.0,1.0,0.3,57.0,7.0,3915.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,0.0
239,0.0,23.0,1.0,0.12,29.0,4.0,1678.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
240,0.0,0.0,0.0,0.08,19.0,0.0,847.0,0.0,0.0,1.6094,0.0,0.0,1.0,1.3863
241,0.0,0.0,0.0,0.07,12.0,0.0,1857.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
242,0.0,1.0,0.0,0.02,6.0,0.0,18.0,0.0,0.0,0.6931,1.3863,-1.3863,0.0,0.6931
243,1.0,1.0,0.0,0.02,13.0,0.0,275.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
244,0.0,2.0,0.0,0.01,12.0,0.0,108.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
245,0.0,2.0,0.0,0.01,12.0,0.0,1.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
246,0.0,3.0,0.0,0.09,11.0,1.0,334.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
247,1.0,3.0,0.0,0.01,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.6931
248,0.0,4.0,0.0,0.01,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
249,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.0986
250,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,1.0,1.0986
251,0.0,5.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.7918,0.6931,-0.6931,0.0,0.0
252,0.0,6.0,0.0,0.01,162.0,0.0,135.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
253,0.0,6.0,0.0,0.16,335.0,1.0,2037.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
254,0.0,7.0,0.0,0.67,420.0,12.0,7550.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
255,0.0,7.0,0.0,0.78,459.0,11.0,9199.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
256,0.0,8.0,0.0,1.74,471.0,35.0,20415.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.6931
257,0.0,8.0,0.0,1.01,368.0,17.0,13077.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.0
258,0.0,9.0,0.0,1.06,357.0,22.0,13462.0,0.0,0.0,0.6931,1.7918,-1.7918,0.0,0.0
259,0.0,9.0,0.0,0.9,319.0,11.0,11230.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.6931
260,1.0,10.0,0.0,0.71,322.0,8.0,9261.0,0.0,0.0,1.0986,1.6094,-0.9163,0.4307,0.0
261,0.0,10.0,0.0,0.9,341.0,15.0,10884.0,0.0,0.0,0.6931,1.7918,-1.7918,0.0,0.0
262,0.0,11.0,0.0,0.68,334.0,13.0,9422.0,0.6931,0.0,0.0,1.7918,-1.7918,0.0,0.0
263,2.0,11.0,0.0,0.93,353.0,26.0,12184.0,0.0,0.6931,0.6931,1.0986,0.0,1.0,0.0
264,0.0,12.0,0.0,0.9,348.0,12.0,12170.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
265,1.0,12.0,0.0,0.83,342.0,31.0,10036.0,1.0986,0.0,0.6931,1.3863,-0.6932,0.5,0.0
266,2.0,13.0,0.0,0.87,342.0,12.0,11141.0,0.0,1.0986,0.0,1.3863,-0.2877,0.7925,0.0
267,0.0,13.0,0.0,0.88,340.0,23.0,12255.0,0.6931,0.0,0.0,1.6094,-1.6094,0.0,0.6931
268,0.0,14.0,0.0,0.84,349.0,9.0,11174.0,1.0986,0.6931,0.0,1.7918,-1.7918,0.0,0.0
269,0.0,14.0,0.0,0.83,360.0,17.0,9708.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.0
270,1.0,15.0,0.0,0.85,370.0,15.0,11158.0,0.0,0.0,0.0,2.3026,-1.6095,0.301,0.0
271,0.0,15.0,0.0,0.97,393.0,16.0,11527.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.6931
272,0.0,16.0,0.0,0.95,403.0,15.0,12345.0,0.6931,0.0,0.0,1.6094,-1.6094,0.0,0.0
273,1.0,16.0,0.0,0.93,388.0,20.0,10871.0,0.0,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
274,2.0,17.0,0.0,1.08,366.0,18.0,12661.0,0.0,0.0,0.0,1.0986,0.0,1.0,0.0
275,0.0,17.0,0.0,1.07,344.0,24.0,12496.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,0.0
276,1.0,18.0,0.0,0.8,311.0,17.0,9779.0,1.0986,0.6931,0.0,1.9459,-1.2528,0.3562,0.0
277,0.0,18.0,0.0,0.71,325.0,12.0,8021.0,0.0,1.0986,0.0,1.3863,-1.3863,0.0,0.0
278,0.0,19.0,0.0,0.86,337.0,19.0,10702.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
279,2.0,19.0,0.0,0.74,330.0,16.0,9473.0,0.0,0.6931,0.6931,1.3863,-0.2877,0.7925,0.0
280,1.0,20.0,0.0,0.94,315.0,15.0,11213.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
281,0.0,20.0,0.0,0.83,277.0,24.0,9793.0,1.0986,0.0,0.6931,0.6931,-0.6931,0.0,0.0
282,1.0,21.0,0.0,0.79,227.0,20.0,9931.0,0.6931,1.0986,1.0986,1.3863,-0.6932,0.5,0.0
283,0.0,21.0,0.0,0.59,171.0,5.0,8020.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
284,2.0,22.0,0.0,0.56,129.0,10.0,7568.0,0.6931,0.0,0.0,0.0,1.0986,1.0,0.6931
285,0.0,22.0,0.0,0.33,78.0,9.0,4216.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
286,0.0,23.0,0.0,0.23,52.0,6.0,3003.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
287,1.0,23.0,0.0,0.17,32.0,4.0,2237.0,0.0,1.0986,0.0,0.0,0.6931,1.0,1.0986
288,0.0,0.0,0.0,0.05,17.0,0.0,162.0,0.0,0.0,1.6094,0.6931,-0.6931,0.0,0.0
289,0.0,0.0,0.0,0.07,12.0,0.0,1454.0,0.6931,0.0,0.6931,1.3863,-1.3863,0.0,0.6931
290,1.0,1.0,0.0,0.03,5.0,1.0,170.0,0.0,0.6931,1.3863,0.0,0.6931,1.0,1.0986
291,0.0,1.0,0.0,0.02,11.0,0.0,402.0,0.0,0.0,0.6931,1.7918,-1.7918,0.0,0.0
292,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.6931,0.0,0.0,1.7918,-1.7918,0.0,0.0
293,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6931,0.6931,0.6931,-0.6931,0.0,0.0
294,0.0,3.0,0.0,0.09,11.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
295,1.0,3.0,0.0,0.02,2.0,0.0,192.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
296,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
297,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.6931
298,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6931,1.3863,0.0,0.0,1.0,1.0986
299,0.0,5.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
300,0.0,6.0,0.0,0.01,166.0,0.0,195.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
301,0.0,6.0,0.0,0.13,356.0,1.0,1469.0,0.0,0.0,1.0986,0.6931,-0.6931,0.0,0.0
302,0.0,7.0,0.0,0.65,446.0,8.0,7096.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
303,0.0,7.0,0.0,0.87,486.0,12.0,10115.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.0986
304,0.0,8.0,0.0,1.91,483.0,26.0,21971.0,0.0,0.0,0.6931,1.6094,-1.6094,0.0,0.6931
305,0.0,8.0,0.0,1.03,359.0,14.0,13440.0,0.0,0.0,1.0986,1.0986,-1.0986,0.0,0.0
306,0.0,9.0,0.0,1.05,347.0,9.0,14453.0,0.0,0.0,0.6931,1.3863,-1.3863,0.0,0.6931
307,0.0,9.0,0.0,0.84,312.0,7.0,10975.0,0.0,0.0,0.6931,1.6094,-1.6094,0.0,0.0
308,1.0,10.0,0.0,0.67,327.0,7.0,8499.0,0.0,0.0,0.0,1.6094,-0.9163,0.4307,1.0986
309,1.0,10.0,0.0,0.91,357.0,9.0,11113.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
310,0.0,11.0,0.0,0.7,359.0,9.0,8886.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
311,2.0,11.0,0.0,0.99,373.0,15.0,13587.0,0.6931,0.6931,0.0,0.0,1.0986,1.0,0.6931
312,0.0,12.0,0.0,0.97,351.0,7.0,13309.0,0.0,0.6931,0.0,2.3979,-2.3979,0.0,0.0
313,0.0,12.0,0.0,0.93,340.0,11.0,12473.0,1.0986,0.0,0.0,2.3026,-2.3026,0.0,0.0
314,0.0,13.0,0.0,0.84,319.0,14.0,11758.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.6931
315,0.0,13.0,0.0,0.77,322.0,10.0,11339.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
316,3.0,14.0,0.0,0.86,339.0,10.0,11921.0,0.0,0.0,0.0,1.0986,0.2877,1.2619,0.0
317,0.0,14.0,0.0,0.72,343.0,4.0,9121.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
318,1.0,15.0,0.0,0.87,371.0,11.0,12259.0,1.3863,0.0,0.0,0.0,0.6931,1.0,0.0
319,2.0,15.0,0.0,0.94,381.0,14.0,11766.0,0.0,1.3863,0.0,1.3863,-0.2877,0.7925,0.6931
320,3.0,16.0,0.0,0.9,393.0,21.0,11518.0,0.6931,0.0,0.0,1.0986,0.2877,1.2619,0.0
321,2.0,16.0,0.0,1.0,389.0,15.0,12537.0,1.0986,0.6931,0.0,0.0,1.0986,1.0,0.0
322,0.0,17.0,0.0,0.97,357.0,16.0,11848.0,1.3863,1.0986,0.0,1.0986,-1.0986,0.0,0.0
323,3.0,17.0,0.0,1.06,339.0,7.0,13025.0,1.0986,1.3863,0.0,1.3863,0.0,1.0,0.0
324,1.0,18.0,0.0,0.86,307.0,20.0,10423.0,0.0,1.0986,0.0,0.6931,0.0,1.0,0.0
325,0.0,18.0,0.0,0.68,318.0,9.0,9494.0,1.3863,0.0,0.0,1.6094,-1.6094,0.0,0.0
326,0.0,19.0,0.0,0.79,325.0,15.0,12181.0,0.6931,1.3863,0.0,0.0,0.0,1.0,0.0
327,1.0,19.0,0.0,0.74,322.0,18.0,10249.0,0.0,0.6931,0.6931,0.6931,0.0,1.0,0.0
328,0.0,20.0,0.0,0.97,304.0,12.0,13161.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
329,1.0,20.0,0.0,0.75,267.0,16.0,9387.0,0.6931,0.0,1.0986,1.0986,-0.4055,0.6309,0.0
330,0.0,21.0,0.0,0.76,222.0,15.0,11061.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
331,2.0,21.0,0.0,0.56,172.0,7.0,7830.0,0.6931,0.0,0.0,0.6931,0.4055,1.5851,0.0
332,1.0,22.0,0.0,0.6,131.0,9.0,7472.0,0.0,0.6931,0.0,0.6931,0.0,1.0,0.6931
333,0.0,22.0,0.0,0.3,77.0,7.0,3797.0,1.0986,0.0,1.0986,0.0,0.0,1.0,0.6931
334,1.0,23.0,0.0,0.26,53.0,4.0,3104.0,0.6931,1.0986,0.0,0.0,0.6931,1.0,0.0
335,2.0,23.0,0.0,0.15,28.0,4.0,2409.0,0.0,0.6931,0.6931,0.6931,0.4055,1.5851,1.0986
336,0.0,0.0,1.0,0.06,14.0,0.0,480.0,0.6931,0.0,1.7918,0.0,0.0,1.0,0.0
337,0.0,0.0,1.0,0.06,11.0,0.0,1354.0,1.0986,0.6931,0.0,0.0,0.0,1.0,0.0
338,0.0,1.0,1.0,0.01,5.0,0.0,1.0,0.0,1.0986,1.0986,0.0,0.0,1.0,0.0
339,0.0,1.0,1.0,0.01,11.0,0.0,342.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
340,0.0,2.0,1.0,0.03,11.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3863
341,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
342,0.0,3.0,1.0,0.07,9.0,1.0,227.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
343,0.0,3.0,1.0,0.01,2.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
344,0.0,4.0,1.0,0.01,1.0,0.0,160.0,0.0,0.0,1.3863,0.0,0.0,1.0,1.3863
345,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
346,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
347,0.0,5.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3863
348,0.0,6.0,1.0,0.01,172.0,0.0,169.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
349,0.0,6.0,1.0,0.14,373.0,2.0,1872.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
350,0.0,7.0,1.0,0.67,466.0,3.0,7542.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
351,0.0,7.0,1.0,0.9,502.0,6.0,10337.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.6931
352,0.0,8.0,1.0,2.02,495.0,18.0,24453.0,0.0,0.0,1.0986,1.0986,-1.0986,0.0,0.0
353,0.0,8.0,1.0,1.07,352.0,10.0,13931.0,0.0,0.0,0.6931,1.3863,-1.3863,0.0,0.6931
354,0.0,9.0,1.0,1.03,339.0,8.0,14879.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
355,0.0,9.0,1.0,0.83,308.0,12.0,10969.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
356,0.0,10.0,1.0,0.59,328.0,5.0,8382.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.6931
357,0.0,10.0,1.0,0.94,362.0,9.0,11248.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
358,0.0,11.0,1.0,0.72,356.0,8.0,9705.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.6931
359,0.0,11.0,1.0,1.03,374.0,10.0,13773.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,1.0986
360,6.0,12.0,1.0,0.93,356.0,8.0,12532.0,0.0,0.0,0.6931,1.3863,0.5596,1.4037,0.0
361,0.0,12.0,1.0,0.88,345.0,8.0,11629.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
362,0.0,13.0,1.0,0.9,338.0,18.0,11714.0,1.9459,0.0,0.0,1.9459,-1.9459,0.0,0.0
363,1.0,13.0,1.0,0.85,327.0,13.0,12485.0,0.0,1.9459,0.0,1.9459,-1.2528,0.3562,0.0
364,0.0,14.0,1.0,0.82,339.0,13.0,10688.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
365,0.0,14.0,1.0,0.81,348.0,6.0,10035.0,0.6931,0.0,1.0986,1.6094,-1.6094,0.0,0.0
366,0.0,15.0,1.0,0.79,362.0,10.0,10572.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.0
367,0.0,15.0,1.0,0.97,383.0,11.0,12361.0,0.0,0.0,0.0,2.0794,-2.0794,0.0,0.0
368,0.0,16.0,1.0,0.91,378.0,18.0,11594.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369,3.0,16.0,1.0,0.95,378.0,23.0,11239.0,0.0,0.0,0.0,1.9459,-0.5596,0.7124,0.0
370,0.0,17.0,1.0,1.0,355.0,15.0,12102.0,0.0,0.0,0.6931,1.0986,-1.0986,0.0,0.0
371,0.0,17.0,1.0,0.92,332.0,13.0,10926.0,1.3863,0.0,0.0,1.3863,-1.3863,0.0,0.0
372,0.0,18.0,1.0,0.91,320.0,14.0,11472.0,0.0,1.3863,0.0,1.6094,-1.6094,0.0,0.0
373,1.0,18.0,1.0,0.72,321.0,12.0,9654.0,0.0,0.0,0.0,1.6094,-0.9163,0.4307,0.0
374,1.0,19.0,1.0,0.77,330.0,19.0,10915.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
375,4.0,19.0,1.0,0.8,333.0,15.0,10577.0,0.6931,0.0,0.6931,0.6931,0.9163,2.322,0.0
376,2.0,20.0,1.0,0.92,306.0,13.0,12568.0,0.6931,0.6931,0.0,0.0,1.0986,1.0,0.0
377,2.0,20.0,1.0,0.81,273.0,20.0,9886.0,1.6094,0.6931,0.6931,1.6094,-0.5108,0.6826,0.0
378,1.0,21.0,1.0,0.8,223.0,16.0,11268.0,1.0986,1.6094,0.0,1.6094,-0.9163,0.4307,0.0
379,1.0,21.0,1.0,0.53,172.0,12.0,7549.0,1.0986,1.0986,0.6931,0.6931,0.0,1.0,0.0
380,0.0,22.0,1.0,0.59,131.0,16.0,7740.0,0.6931,1.0986,0.6931,1.0986,-1.0986,0.0,0.0
381,1.0,22.0,1.0,0.31,77.0,8.0,3933.0,0.6931,0.6931,0.0,1.0986,-0.4055,0.6309,0.0
382,0.0,23.0,1.0,0.29,53.0,3.0,3730.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
383,1.0,23.0,1.0,0.12,26.0,5.0,1587.0,0.6931,0.0,0.6931,0.0,0.6931,1.0,0.0
384,0.0,0.0,1.0,0.05,17.0,0.0,325.0,0.0,0.6931,1.3863,0.6931,-0.6931,0.0,1.9459
385,0.0,0.0,1.0,0.07,15.0,0.0,1497.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
386,0.0,1.0,1.0,0.02,8.0,0.0,168.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
387,0.0,1.0,1.0,0.03,10.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
388,0.0,2.0,1.0,0.03,8.0,0.0,262.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
389,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
390,0.0,3.0,1.0,0.04,6.0,0.0,269.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
391,0.0,3.0,1.0,0.01,2.0,1.0,93.0,0.6931,0.0,0.6931,0.6931,-0.6931,0.0,0.0
392,0.0,4.0,1.0,0.01,1.0,0.0,145.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
393,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.6931,1.0,1.3863
394,1.0,5.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0986,0.6931,0.0,1.0,0.0
395,0.0,5.0,1.0,0.0,91.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
396,0.0,6.0,1.0,0.01,180.0,0.0,122.0,0.6931,0.6931,0.0,0.0,0.0,1.0,0.0
397,0.0,6.0,1.0,0.15,360.0,1.0,1945.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.6931
398,0.0,7.0,1.0,0.75,446.0,11.0,9180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
399,1.0,7.0,1.0,0.89,473.0,6.0,10412.0,0.0,0.0,0.6931,0.6931,0.0,1.0,1.6094
400,0.0,8.0,1.0,1.81,471.0,19.0,21809.0,0.0,0.0,0.6931,0.0,0.0,1.0,1.0986
401,0.0,8.0,1.0,1.01,354.0,17.0,12415.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.0986
402,0.0,9.0,1.0,1.02,338.0,16.0,14170.0,0.0,0.6931,0.0,0.6931,-0.6931,0.0,0.6931
403,0.0,9.0,1.0,0.87,304.0,7.0,11575.0,0.0,0.0,0.6931,2.3026,-2.3026,0.0,0.6931
404,0.0,10.0,1.0,0.64,319.0,7.0,8021.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
405,0.0,10.0,1.0,0.85,339.0,7.0,10488.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.6931
406,0.0,11.0,1.0,0.68,347.0,9.0,8949.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
407,0.0,11.0,1.0,1.02,362.0,17.0,13878.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.6931
408,3.0,12.0,1.0,0.84,338.0,11.0,11736.0,0.0,0.0,0.0,1.7918,-0.4055,0.7737,0.0
409,0.0,12.0,1.0,0.93,331.0,15.0,12438.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
410,2.0,13.0,1.0,0.83,324.0,11.0,10953.0,1.3863,0.0,0.0,1.0986,0.0,1.0,0.0
411,0.0,13.0,1.0,0.78,326.0,9.0,10681.0,0.0,1.3863,0.6931,0.6931,-0.6931,0.0,0.0
412,0.0,14.0,1.0,0.77,344.0,11.0,9920.0,1.0986,0.0,0.0,1.3863,-1.3863,0.0,0.0
413,0.0,14.0,1.0,0.86,360.0,15.0,12037.0,0.0,1.0986,0.0,1.7918,-1.7918,0.0,0.6931
414,0.0,15.0,1.0,0.85,362.0,11.0,10745.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
415,0.0,15.0,1.0,0.96,374.0,11.0,13101.0,0.0,0.0,0.6931,1.7918,-1.7918,0.0,0.0
416,1.0,16.0,1.0,0.93,387.0,19.0,11546.0,0.0,0.0,0.0,1.6094,-0.9163,0.4307,0.0
417,0.0,16.0,1.0,0.88,369.0,8.0,10865.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.6931
418,0.0,17.0,1.0,0.97,352.0,9.0,12284.0,0.6931,0.0,0.0,1.7918,-1.7918,0.0,0.6931
419,0.0,17.0,1.0,1.09,340.0,11.0,12244.0,0.0,0.6931,0.0,2.1972,-2.1972,0.0,0.0
420,1.0,18.0,1.0,0.75,313.0,21.0,9872.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
421,0.0,18.0,1.0,0.71,329.0,15.0,9093.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
422,0.0,19.0,1.0,0.85,339.0,9.0,11862.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
423,3.0,19.0,1.0,0.82,326.0,15.0,10786.0,0.0,0.6931,0.0,1.0986,0.2877,1.2619,0.6931
424,1.0,20.0,1.0,0.91,298.0,13.0,12584.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
425,1.0,20.0,1.0,0.81,258.0,21.0,10601.0,1.3863,0.0,0.0,0.6931,0.0,1.0,0.0
426,0.0,21.0,1.0,0.72,215.0,16.0,9862.0,0.6931,1.3863,0.0,1.0986,-1.0986,0.0,0.0
427,2.0,21.0,1.0,0.54,163.0,12.0,7623.0,0.6931,0.6931,0.0,1.0986,0.0,1.0,0.0
428,0.0,22.0,1.0,0.51,126.0,7.0,6463.0,0.0,0.6931,0.6931,0.6931,-0.6931,0.0,0.0
429,0.0,22.0,1.0,0.38,81.0,6.0,5246.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
430,1.0,23.0,1.0,0.2,52.0,3.0,2744.0,0.0,1.0986,0.0,0.6931,0.0,1.0,0.0
431,1.0,23.0,1.0,0.17,34.0,3.0,2053.0,0.0,0.0,1.0986,1.6094,-0.9163,0.4307,0.0
432,0.0,0.0,1.0,0.06,20.0,0.0,205.0,0.6931,0.0,0.0,0.0,0.0,1.0,1.3863
433,0.0,0.0,1.0,0.09,14.0,0.0,1245.0,0.6931,0.6931,0.6931,0.0,0.0,1.0,0.0
434,0.0,1.0,1.0,0.02,5.0,0.0,90.0,0.0,0.6931,1.0986,0.6931,-0.6931,0.0,1.0986
435,0.0,1.0,1.0,0.03,6.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
436,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
437,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
438,0.0,3.0,1.0,0.03,5.0,0.0,251.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
439,0.0,3.0,1.0,0.01,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440,0.0,4.0,1.0,0.01,1.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
441,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
442,0.0,5.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
443,0.0,5.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
444,0.0,6.0,1.0,0.01,170.0,0.0,174.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.6931
